// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:00 (0.02 sec)   *****
// Found 2 benchmarks:
//   MyBenchmark.UseEntity: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   MyBenchmark.UseEntityBufferedMessage: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: MyBenchmark.UseEntity: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
// *** Execute ***
// Launch: 1 / 2

// Benchmark Process Environment Information:
// Runtime=.NET 7.0.5 (7.0.523.17405), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni,SERIALIZE VectorSize=256
// Job: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

OverheadJitting  1: 1 op, 115000.00 ns, 115.0000 us/op
WorkloadJitting  1: 1 op, 939900.00 ns, 939.9000 us/op

OverheadJitting  2: 16 op, 130400.00 ns, 8.1500 us/op
WorkloadJitting  2: 16 op, 19800.00 ns, 1.2375 us/op

WorkloadPilot    1: 16 op, 18500.00 ns, 1.1562 us/op
WorkloadPilot    2: 32 op, 25000.00 ns, 781.2500 ns/op
WorkloadPilot    3: 64 op, 41600.00 ns, 650.0000 ns/op
WorkloadPilot    4: 128 op, 74700.00 ns, 583.5938 ns/op
WorkloadPilot    5: 256 op, 138800.00 ns, 542.1875 ns/op
WorkloadPilot    6: 512 op, 291600.00 ns, 569.5312 ns/op
WorkloadPilot    7: 1024 op, 546600.00 ns, 533.7891 ns/op
WorkloadPilot    8: 2048 op, 1088000.00 ns, 531.2500 ns/op
WorkloadPilot    9: 4096 op, 2193200.00 ns, 535.4492 ns/op
WorkloadPilot   10: 8192 op, 4354000.00 ns, 531.4941 ns/op
WorkloadPilot   11: 16384 op, 8605800.00 ns, 525.2563 ns/op
WorkloadPilot   12: 32768 op, 17018900.00 ns, 519.3756 ns/op
WorkloadPilot   13: 65536 op, 33671300.00 ns, 513.7833 ns/op
WorkloadPilot   14: 131072 op, 69091000.00 ns, 527.1225 ns/op
WorkloadPilot   15: 262144 op, 78322100.00 ns, 298.7751 ns/op
WorkloadPilot   16: 524288 op, 111249200.00 ns, 212.1910 ns/op
WorkloadPilot   17: 1048576 op, 226218000.00 ns, 215.7383 ns/op
WorkloadPilot   18: 2097152 op, 481663300.00 ns, 229.6750 ns/op
WorkloadPilot   19: 4194304 op, 988245200.00 ns, 235.6160 ns/op

OverheadWarmup   1: 4194304 op, 19439200.00 ns, 4.6347 ns/op
OverheadWarmup   2: 4194304 op, 19130500.00 ns, 4.5611 ns/op
OverheadWarmup   3: 4194304 op, 19587300.00 ns, 4.6700 ns/op
OverheadWarmup   4: 4194304 op, 19015300.00 ns, 4.5336 ns/op
OverheadWarmup   5: 4194304 op, 18860200.00 ns, 4.4966 ns/op
OverheadWarmup   6: 4194304 op, 18360000.00 ns, 4.3774 ns/op
OverheadWarmup   7: 4194304 op, 18898300.00 ns, 4.5057 ns/op
OverheadWarmup   8: 4194304 op, 18417800.00 ns, 4.3911 ns/op

OverheadActual   1: 4194304 op, 18370200.00 ns, 4.3798 ns/op
OverheadActual   2: 4194304 op, 17920100.00 ns, 4.2725 ns/op
OverheadActual   3: 4194304 op, 17787200.00 ns, 4.2408 ns/op
OverheadActual   4: 4194304 op, 18002100.00 ns, 4.2920 ns/op
OverheadActual   5: 4194304 op, 17621700.00 ns, 4.2013 ns/op
OverheadActual   6: 4194304 op, 17746700.00 ns, 4.2311 ns/op
OverheadActual   7: 4194304 op, 17746100.00 ns, 4.2310 ns/op
OverheadActual   8: 4194304 op, 17591300.00 ns, 4.1941 ns/op
OverheadActual   9: 4194304 op, 17459700.00 ns, 4.1627 ns/op
OverheadActual  10: 4194304 op, 17729400.00 ns, 4.2270 ns/op
OverheadActual  11: 4194304 op, 17535900.00 ns, 4.1809 ns/op
OverheadActual  12: 4194304 op, 17182200.00 ns, 4.0966 ns/op
OverheadActual  13: 4194304 op, 14735900.00 ns, 3.5133 ns/op
OverheadActual  14: 4194304 op, 14711700.00 ns, 3.5075 ns/op
OverheadActual  15: 4194304 op, 14811600.00 ns, 3.5314 ns/op
OverheadActual  16: 4194304 op, 14665400.00 ns, 3.4965 ns/op
OverheadActual  17: 4194304 op, 14800200.00 ns, 3.5286 ns/op
OverheadActual  18: 4194304 op, 14788900.00 ns, 3.5259 ns/op
OverheadActual  19: 4194304 op, 14392100.00 ns, 3.4313 ns/op
OverheadActual  20: 4194304 op, 14298000.00 ns, 3.4089 ns/op

WorkloadWarmup   1: 4194304 op, 829394800.00 ns, 197.7431 ns/op
WorkloadWarmup   2: 4194304 op, 777362600.00 ns, 185.3377 ns/op
WorkloadWarmup   3: 4194304 op, 778818600.00 ns, 185.6848 ns/op
WorkloadWarmup   4: 4194304 op, 759528200.00 ns, 181.0856 ns/op
WorkloadWarmup   5: 4194304 op, 769969200.00 ns, 183.5750 ns/op
WorkloadWarmup   6: 4194304 op, 774957300.00 ns, 184.7642 ns/op
WorkloadWarmup   7: 4194304 op, 779956300.00 ns, 185.9561 ns/op
WorkloadWarmup   8: 4194304 op, 814401400.00 ns, 194.1684 ns/op
WorkloadWarmup   9: 4194304 op, 812678900.00 ns, 193.7577 ns/op
WorkloadWarmup  10: 4194304 op, 790446100.00 ns, 188.4570 ns/op

WorkloadActual   1: 4194304 op, 764597100.00 ns, 182.2942 ns/op
WorkloadActual   2: 4194304 op, 766143400.00 ns, 182.6628 ns/op
WorkloadActual   3: 4194304 op, 775997800.00 ns, 185.0123 ns/op
WorkloadActual   4: 4194304 op, 783265900.00 ns, 186.7451 ns/op
