// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:00 (0.02 sec)   *****
// Found 2 benchmarks:
//   MyBenchmark.UseEntity: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   MyBenchmark.UseEntityBufferedMessage: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: MyBenchmark.UseEntity: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
// *** Execute ***
// Launch: 1 / 2

// Benchmark Process Environment Information:
// Runtime=.NET 7.0.5 (7.0.523.17405), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni,SERIALIZE VectorSize=256
// Job: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

OverheadJitting  1: 1 op, 107200.00 ns, 107.2000 us/op
WorkloadJitting  1: 1 op, 907800.00 ns, 907.8000 us/op

OverheadJitting  2: 16 op, 144600.00 ns, 9.0375 us/op
WorkloadJitting  2: 16 op, 17800.00 ns, 1.1125 us/op

WorkloadPilot    1: 16 op, 15700.00 ns, 981.2500 ns/op
WorkloadPilot    2: 32 op, 27000.00 ns, 843.7500 ns/op
WorkloadPilot    3: 64 op, 41200.00 ns, 643.7500 ns/op
WorkloadPilot    4: 128 op, 71600.00 ns, 559.3750 ns/op
WorkloadPilot    5: 256 op, 138600.00 ns, 541.4062 ns/op
WorkloadPilot    6: 512 op, 264700.00 ns, 516.9922 ns/op
WorkloadPilot    7: 1024 op, 538400.00 ns, 525.7812 ns/op
WorkloadPilot    8: 2048 op, 1045900.00 ns, 510.6934 ns/op
WorkloadPilot    9: 4096 op, 2080500.00 ns, 507.9346 ns/op
WorkloadPilot   10: 8192 op, 4016200.00 ns, 490.2588 ns/op
WorkloadPilot   11: 16384 op, 8297700.00 ns, 506.4514 ns/op
WorkloadPilot   12: 32768 op, 16378200.00 ns, 499.8230 ns/op
WorkloadPilot   13: 65536 op, 33330100.00 ns, 508.5770 ns/op
WorkloadPilot   14: 131072 op, 64406600.00 ns, 491.3834 ns/op
WorkloadPilot   15: 262144 op, 97401700.00 ns, 371.5580 ns/op
WorkloadPilot   16: 524288 op, 109814300.00 ns, 209.4542 ns/op
WorkloadPilot   17: 1048576 op, 234550600.00 ns, 223.6849 ns/op
WorkloadPilot   18: 2097152 op, 527157000.00 ns, 251.3680 ns/op

OverheadWarmup   1: 2097152 op, 11677400.00 ns, 5.5682 ns/op
OverheadWarmup   2: 2097152 op, 11801400.00 ns, 5.6273 ns/op
OverheadWarmup   3: 2097152 op, 11830200.00 ns, 5.6411 ns/op
OverheadWarmup   4: 2097152 op, 11699600.00 ns, 5.5788 ns/op
OverheadWarmup   5: 2097152 op, 11806900.00 ns, 5.6300 ns/op
OverheadWarmup   6: 2097152 op, 11696200.00 ns, 5.5772 ns/op

OverheadActual   1: 2097152 op, 11846100.00 ns, 5.6487 ns/op
OverheadActual   2: 2097152 op, 11807800.00 ns, 5.6304 ns/op
OverheadActual   3: 2097152 op, 11737100.00 ns, 5.5967 ns/op
OverheadActual   4: 2097152 op, 11396000.00 ns, 5.4340 ns/op
OverheadActual   5: 2097152 op, 11196300.00 ns, 5.3388 ns/op
OverheadActual   6: 2097152 op, 11446000.00 ns, 5.4579 ns/op
OverheadActual   7: 2097152 op, 11133900.00 ns, 5.3091 ns/op
OverheadActual   8: 2097152 op, 11139700.00 ns, 5.3118 ns/op
OverheadActual   9: 2097152 op, 11175600.00 ns, 5.3289 ns/op
OverheadActual  10: 2097152 op, 11258100.00 ns, 5.3683 ns/op
OverheadActual  11: 2097152 op, 11300200.00 ns, 5.3884 ns/op
OverheadActual  12: 2097152 op, 11123600.00 ns, 5.3041 ns/op
OverheadActual  13: 2097152 op, 9502400.00 ns, 4.5311 ns/op
OverheadActual  14: 2097152 op, 8974000.00 ns, 4.2791 ns/op
OverheadActual  15: 2097152 op, 8967700.00 ns, 4.2761 ns/op
OverheadActual  16: 2097152 op, 8940900.00 ns, 4.2634 ns/op
OverheadActual  17: 2097152 op, 8902800.00 ns, 4.2452 ns/op
OverheadActual  18: 2097152 op, 8964100.00 ns, 4.2744 ns/op
OverheadActual  19: 2097152 op, 8915800.00 ns, 4.2514 ns/op
OverheadActual  20: 2097152 op, 8994200.00 ns, 4.2888 ns/op

WorkloadWarmup   1: 2097152 op, 494406100.00 ns, 235.7512 ns/op
WorkloadWarmup   2: 2097152 op, 424735900.00 ns, 202.5299 ns/op
WorkloadWarmup   3: 2097152 op, 393182800.00 ns, 187.4842 ns/op
WorkloadWarmup   4: 2097152 op, 407175200.00 ns, 194.1563 ns/op
WorkloadWarmup   5: 2097152 op, 396075200.00 ns, 188.8634 ns/op
WorkloadWarmup   6: 2097152 op, 446957500.00 ns, 213.1259 ns/op
WorkloadWarmup   7: 2097152 op, 428445500.00 ns, 204.2987 ns/op
WorkloadWarmup   8: 2097152 op, 392933300.00 ns, 187.3652 ns/op
WorkloadWarmup   9: 2097152 op, 398016100.00 ns, 189.7889 ns/op
WorkloadWarmup  10: 2097152 op, 387559800.00 ns, 184.8029 ns/op

WorkloadActual   1: 2097152 op, 410253700.00 ns, 195.6242 ns/op
WorkloadActual   2: 2097152 op, 393557500.00 ns, 187.6628 ns/op
WorkloadActual   3: 2097152 op, 407293700.00 ns, 194.2128 ns/op
WorkloadActual   4: 2097152 op, 390967800.00 ns, 186.4280 ns/op
WorkloadActual   5: 2097152 op, 376825500.00 ns, 179.6844 ns/op
WorkloadActual   6: 2097152 op, 438384800.00 ns, 209.0382 ns/op
WorkloadActual   7: 2097152 op, 402752300.00 ns, 192.0473 ns/op
