// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 1 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:00 (0.01 sec)   *****
// Found 1 benchmarks:
//   MyBenchmark.UseEntityBufferedMessageForeach: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: MyBenchmark.UseEntityBufferedMessageForeach: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
// *** Execute ***
// Launch: 1 / 2

// Benchmark Process Environment Information:
// Runtime=.NET 7.0.5 (7.0.523.17405), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni,SERIALIZE VectorSize=256
// Job: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

OverheadJitting  1: 1 op, 93800.00 ns, 93.8000 us/op
WorkloadJitting  1: 1 op, 2929900.00 ns, 2.9299 ms/op

OverheadJitting  2: 16 op, 101700.00 ns, 6.3563 us/op
WorkloadJitting  2: 16 op, 17600.00 ns, 1.1000 us/op

WorkloadPilot    1: 16 op, 18500.00 ns, 1.1562 us/op
WorkloadPilot    2: 32 op, 32000.00 ns, 1.0000 us/op
WorkloadPilot    3: 64 op, 54500.00 ns, 851.5625 ns/op
WorkloadPilot    4: 128 op, 104400.00 ns, 815.6250 ns/op
WorkloadPilot    5: 256 op, 187000.00 ns, 730.4688 ns/op
WorkloadPilot    6: 512 op, 373200.00 ns, 728.9062 ns/op
WorkloadPilot    7: 1024 op, 729500.00 ns, 712.4023 ns/op
WorkloadPilot    8: 2048 op, 1507300.00 ns, 735.9863 ns/op
WorkloadPilot    9: 4096 op, 2976600.00 ns, 726.7090 ns/op
WorkloadPilot   10: 8192 op, 5831300.00 ns, 711.8286 ns/op
WorkloadPilot   11: 16384 op, 11876200.00 ns, 724.8657 ns/op
WorkloadPilot   12: 32768 op, 25887900.00 ns, 790.0360 ns/op
WorkloadPilot   13: 65536 op, 54826400.00 ns, 836.5845 ns/op
WorkloadPilot   14: 131072 op, 95438900.00 ns, 728.1410 ns/op
WorkloadPilot   15: 262144 op, 24697100.00 ns, 94.2120 ns/op
WorkloadPilot   16: 524288 op, 47214100.00 ns, 90.0537 ns/op
WorkloadPilot   17: 1048576 op, 92998200.00 ns, 88.6900 ns/op
WorkloadPilot   18: 2097152 op, 181913700.00 ns, 86.7432 ns/op
WorkloadPilot   19: 4194304 op, 354238800.00 ns, 84.4571 ns/op
WorkloadPilot   20: 8388608 op, 678676700.00 ns, 80.9046 ns/op

OverheadWarmup   1: 8388608 op, 36024400.00 ns, 4.2944 ns/op
OverheadWarmup   2: 8388608 op, 36051400.00 ns, 4.2977 ns/op
OverheadWarmup   3: 8388608 op, 36141600.00 ns, 4.3084 ns/op
OverheadWarmup   4: 8388608 op, 37043500.00 ns, 4.4159 ns/op
OverheadWarmup   5: 8388608 op, 37069600.00 ns, 4.4190 ns/op
OverheadWarmup   6: 8388608 op, 37100300.00 ns, 4.4227 ns/op
OverheadWarmup   7: 8388608 op, 37433600.00 ns, 4.4624 ns/op
OverheadWarmup   8: 8388608 op, 37448600.00 ns, 4.4642 ns/op
OverheadWarmup   9: 8388608 op, 31590600.00 ns, 3.7659 ns/op
OverheadWarmup  10: 8388608 op, 31712800.00 ns, 3.7805 ns/op

OverheadActual   1: 8388608 op, 32510000.00 ns, 3.8755 ns/op
OverheadActual   2: 8388608 op, 32507200.00 ns, 3.8752 ns/op
OverheadActual   3: 8388608 op, 32588900.00 ns, 3.8849 ns/op
OverheadActual   4: 8388608 op, 32577800.00 ns, 3.8836 ns/op
OverheadActual   5: 8388608 op, 32572000.00 ns, 3.8829 ns/op
OverheadActual   6: 8388608 op, 32487500.00 ns, 3.8728 ns/op
OverheadActual   7: 8388608 op, 32487800.00 ns, 3.8728 ns/op
OverheadActual   8: 8388608 op, 32414700.00 ns, 3.8641 ns/op
OverheadActual   9: 8388608 op, 32060600.00 ns, 3.8219 ns/op
OverheadActual  10: 8388608 op, 31537700.00 ns, 3.7596 ns/op
OverheadActual  11: 8388608 op, 31432600.00 ns, 3.7471 ns/op
OverheadActual  12: 8388608 op, 31320800.00 ns, 3.7337 ns/op
OverheadActual  13: 8388608 op, 31595200.00 ns, 3.7664 ns/op
OverheadActual  14: 8388608 op, 31506400.00 ns, 3.7559 ns/op
OverheadActual  15: 8388608 op, 31535800.00 ns, 3.7594 ns/op

WorkloadWarmup   1: 8388608 op, 674276700.00 ns, 80.3800 ns/op
WorkloadWarmup   2: 8388608 op, 642768300.00 ns, 76.6240 ns/op
WorkloadWarmup   3: 8388608 op, 653543900.00 ns, 77.9085 ns/op
WorkloadWarmup   4: 8388608 op, 639738600.00 ns, 76.2628 ns/op
WorkloadWarmup   5: 8388608 op, 657488500.00 ns, 78.3787 ns/op
WorkloadWarmup   6: 8388608 op, 646057000.00 ns, 77.0160 ns/op
WorkloadWarmup   7: 8388608 op, 669236100.00 ns, 79.7792 ns/op
WorkloadWarmup   8: 8388608 op, 700969600.00 ns, 83.5621 ns/op
WorkloadWarmup   9: 8388608 op, 680977300.00 ns, 81.1788 ns/op
WorkloadWarmup  10: 8388608 op, 646987700.00 ns, 77.1269 ns/op

WorkloadActual   1: 8388608 op, 693760300.00 ns, 82.7027 ns/op
WorkloadActual   2: 8388608 op, 703139300.00 ns, 83.8207 ns/op
WorkloadActual   3: 8388608 op, 692627500.00 ns, 82.5676 ns/op
WorkloadActual   4: 8388608 op, 645677700.00 ns, 76.9708 ns/op
WorkloadActual   5: 8388608 op, 695585400.00 ns, 82.9202 ns/op
WorkloadActual   6: 8388608 op, 650958700.00 ns, 77.6003 ns/op
WorkloadActual   7: 8388608 op, 648217500.00 ns, 77.2735 ns/op
WorkloadActual   8: 8388608 op, 779446400.00 ns, 92.9173 ns/op
WorkloadActual   9: 8388608 op, 689616800.00 ns, 82.2087 ns/op
WorkloadActual  10: 8388608 op, 690747000.00 ns, 82.3435 ns/op
WorkloadActual  11: 8388608 op, 672939900.00 ns, 80.2207 ns/op
WorkloadActual  12: 8388608 op, 671982500.00 ns, 80.1066 ns/op
WorkloadActual  13: 8388608 op, 619295600.00 ns, 73.8258 ns/op
WorkloadActual  14: 8388608 op, 669713200.00 ns, 79.8360 ns/op
WorkloadActual  15: 8388608 op, 620672600.00 ns, 73.9899 ns/op

WorkloadResult   1: 8388608 op, 661345600.00 ns, 78.8385 ns/op
WorkloadResult   2: 8388608 op, 670724600.00 ns, 79.9566 ns/op
WorkloadResult   3: 8388608 op, 660212800.00 ns, 78.7035 ns/op
WorkloadResult   4: 8388608 op, 613263000.00 ns, 73.1066 ns/op
WorkloadResult   5: 8388608 op, 663170700.00 ns, 79.0561 ns/op
WorkloadResult   6: 8388608 op, 618544000.00 ns, 73.7362 ns/op
WorkloadResult   7: 8388608 op, 615802800.00 ns, 73.4094 ns/op
WorkloadResult   8: 8388608 op, 657202100.00 ns, 78.3446 ns/op
WorkloadResult   9: 8388608 op, 658332300.00 ns, 78.4793 ns/op
WorkloadResult  10: 8388608 op, 640525200.00 ns, 76.3566 ns/op
WorkloadResult  11: 8388608 op, 639567800.00 ns, 76.2424 ns/op
WorkloadResult  12: 8388608 op, 586880900.00 ns, 69.9617 ns/op
WorkloadResult  13: 8388608 op, 637298500.00 ns, 75.9719 ns/op
WorkloadResult  14: 8388608 op, 588257900.00 ns, 70.1258 ns/op
// GC:  0 0 0 1072 8388608
// Threading:  0 0 8388608

// Launch: 2 / 2

// Benchmark Process Environment Information:
// Runtime=.NET 7.0.5 (7.0.523.17405), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni,SERIALIZE VectorSize=256
// Job: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

OverheadJitting  1: 1 op, 1300.00 ns, 1.3000 us/op
WorkloadJitting  1: 1 op, 1400.00 ns, 1.4000 us/op

OverheadJitting  2: 16 op, 600.00 ns, 37.5000 ns/op
WorkloadJitting  2: 16 op, 1900.00 ns, 118.7500 ns/op

WorkloadPilot    1: 16 op, 1800.00 ns, 112.5000 ns/op
WorkloadPilot    2: 32 op, 3200.00 ns, 100.0000 ns/op
WorkloadPilot    3: 64 op, 5900.00 ns, 92.1875 ns/op
WorkloadPilot    4: 128 op, 10900.00 ns, 85.1562 ns/op
WorkloadPilot    5: 256 op, 20900.00 ns, 81.6406 ns/op
WorkloadPilot    6: 512 op, 40700.00 ns, 79.4922 ns/op
WorkloadPilot    7: 1024 op, 81000.00 ns, 79.1016 ns/op
WorkloadPilot    8: 2048 op, 161400.00 ns, 78.8086 ns/op
WorkloadPilot    9: 4096 op, 320600.00 ns, 78.2715 ns/op
WorkloadPilot   10: 8192 op, 641400.00 ns, 78.2959 ns/op
WorkloadPilot   11: 16384 op, 1278800.00 ns, 78.0518 ns/op
WorkloadPilot   12: 32768 op, 2971900.00 ns, 90.6952 ns/op
WorkloadPilot   13: 65536 op, 5164100.00 ns, 78.7979 ns/op
WorkloadPilot   14: 131072 op, 10495700.00 ns, 80.0758 ns/op
WorkloadPilot   15: 262144 op, 20818600.00 ns, 79.4167 ns/op
WorkloadPilot   16: 524288 op, 41869900.00 ns, 79.8605 ns/op
